DATE,LREM64TTUSM156N
2005-12-01,71.6143733384664
2006-01-01,70.9294399841824
2006-02-01,71.1688014638609
2006-03-01,71.4820740309796
2006-04-01,71.6586226581556
2006-05-01,71.8800875182762
2006-06-01,72.5205113330294
2006-07-01,72.6939732108212
2006-08-01,72.4263033861165
2006-09-01,72.0647229808919
2006-10-01,72.4847584563488
2006-11-01,72.3509925245104
2006-12-01,72.3046116942146
2007-01-01,71.4037718793656
2007-02-01,71.3810691817445
2007-03-01,71.6722814466134
2007-04-01,71.5719371942317
2007-05-01,71.7717702345058
2007-06-01,72.2959909158798
2007-07-01,72.4167705544542
2007-08-01,71.8667217909259
2007-09-01,71.7321911172301
2007-10-01,71.8165189966934
2007-11-01,71.9408638279675
2007-12-01,71.5059042599197
2008-01-01,70.9329642605436
2008-02-01,70.8384581230256
2008-03-01,71.0445249145713
2008-04-01,71.3470203266122
2008-05-01,71.2820408350352
2008-06-01,71.6319707709766
2008-07-01,71.5885693369056
2008-08-01,71.0240780249924
2008-09-01,70.6245369007623
2008-10-01,70.687967541524
2008-11-01,70.1596679959665
2008-12-01,69.4971976528127
2009-01-01,68.1541849773168
2009-02-01,68.0204255491775
2009-03-01,67.8029842273852
2009-04-01,68.1586545767692
2009-05-01,67.9488931747888
2009-06-01,68.2332766784023
2009-07-01,68.2592942579501
2009-08-01,67.643969539661
2009-09-01,67.0419166511083
2009-10-01,66.9656813804092
2009-11-01,66.9250073067736
2009-12-01,66.3571076036704
2010-01-01,65.8248963115642
2010-02-01,65.9961521802633
2010-03-01,66.3399778516058
2010-04-01,66.9695506047616
2010-05-01,66.9691470054446
2010-06-01,67.1820200781823
2010-07-01,67.271641011738
2010-08-01,67.0615329038473
2010-09-01,66.8184211186041
2010-10-01,66.7900653228069
2010-11-01,66.6104274514123
2010-12-01,66.4433257941194
2011-01-01,65.8129349140331
2011-02-01,65.9496913998065
2011-03-01,66.3492858932598
2011-04-01,66.5975519362141
2011-05-01,66.7378956587014
2011-06-01,66.8327380773733
2011-07-01,66.9139554880122
2011-08-01,66.8863978250114
2011-09-01,66.8387180589005
2011-10-01,66.9889723509669
2011-11-01,67.0418961909376
2011-12-01,66.8204974528019
2012-01-01,66.1126133290918
2012-02-01,66.3659768195463
2012-03-01,66.6855510001242
2012-04-01,66.9458478015728
2012-05-01,67.2544881185906
2012-06-01,67.5656888641735
2012-07-01,67.5373986241674
2012-08-01,67.1745647297056
2012-09-01,67.4605695454952
2012-10-01,67.784392518728
