DATE,LNU02024230
1991-02-01,14139
1991-03-01,14364
1991-04-01,14473
1991-05-01,14298
1991-06-01,14411
1991-07-01,14270
1991-08-01,14115
1991-09-01,14548
1991-10-01,14417
1991-11-01,14272
1991-12-01,14186
1992-01-01,14137
1992-02-01,14188
1992-03-01,14501
1992-04-01,14482
1992-05-01,14418
1992-06-01,14392
1992-07-01,14275
1992-08-01,14149
1992-09-01,14422
1992-10-01,14356
1992-11-01,14431
1992-12-01,14318
1993-01-01,14046
1993-02-01,14324
1993-03-01,14353
1993-04-01,14361
1993-05-01,14513
1993-06-01,14525
1993-07-01,14179
1993-08-01,14348
1993-09-01,14411
1993-10-01,14552
1993-11-01,14536
1993-12-01,14511
1994-01-01,14782
1994-02-01,14692
1994-03-01,14668
1994-04-01,14801
1994-05-01,15041
1994-06-01,14873
1994-07-01,14627
1994-08-01,14770
1994-09-01,15043
1994-10-01,15169
1994-11-01,15281
1994-12-01,15171
1995-01-01,14932
1995-02-01,14951
1995-03-01,15033
1995-04-01,15105
1995-05-01,14993
1995-06-01,14867
1995-07-01,14908
1995-08-01,14922
1995-09-01,15359
1995-10-01,15547
1995-11-01,15411
1995-12-01,15180
1996-01-01,15030
1996-02-01,15224
1996-03-01,15367
1996-04-01,15254
1996-05-01,15385
1996-06-01,15371
1996-07-01,15308
1996-08-01,15390
1996-09-01,15588
1996-10-01,15738
1996-11-01,15775
1996-12-01,15716
1997-01-01,15644
1997-02-01,15706
1997-03-01,16076
1997-04-01,16014
1997-05-01,16118
1997-06-01,15812
1997-07-01,15677
1997-08-01,15882
1997-09-01,16135
1997-10-01,16412
1997-11-01,16618
1997-12-01,16588
1998-01-01,16220
1998-02-01,16340
1998-03-01,16484
1998-04-01,16558
1998-05-01,16641
1998-06-01,16349
1998-07-01,16337
1998-08-01,16387
1998-09-01,16830
1998-10-01,16977
1998-11-01,17013
1998-12-01,17032
1999-01-01,16696
1999-02-01,16887
1999-03-01,17166
1999-04-01,17217
1999-05-01,17170
1999-06-01,17121
1999-07-01,17052
1999-08-01,17189
1999-09-01,17438
1999-10-01,17447
1999-11-01,17409
1999-12-01,17568
2000-01-01,17792
2000-02-01,18014
2000-03-01,18220
2000-04-01,18188
2000-05-01,18165
2000-06-01,18023
2000-07-01,17961
2000-08-01,18172
2000-09-01,18380
2000-10-01,18455
2000-11-01,18281
2000-12-01,18519
2001-01-01,18366
2001-02-01,18510
2001-03-01,18722
2001-04-01,18775
2001-05-01,18915
2001-06-01,18705
2001-07-01,18710
2001-08-01,18920
2001-09-01,19193
2001-10-01,19331
2001-11-01,19269
2001-12-01,19355
2002-01-01,19211
2002-02-01,19506
2002-03-01,19528
2002-04-01,19748
2002-05-01,19926
2002-06-01,19802
2002-07-01,19848
2002-08-01,19995
2002-09-01,20550
2002-10-01,20646
2002-11-01,20560
2002-12-01,20437
2003-01-01,20734
2003-02-01,20909
2003-03-01,21044
2003-04-01,21068
2003-05-01,21137
2003-06-01,20917
2003-07-01,20825
2003-08-01,21073
2003-09-01,21390
2003-10-01,21777
2003-11-01,21798
2003-12-01,21808
2004-01-01,21617
2004-02-01,21899
2004-03-01,22084
2004-04-01,21851
2004-05-01,21956
2004-06-01,21827
2004-07-01,21871
2004-08-01,22165
2004-09-01,22442
2004-10-01,22579
2004-11-01,22687
2004-12-01,22823
2005-01-01,22493
2005-02-01,22832
2005-03-01,22980
2005-04-01,23399
2005-05-01,23429
2005-06-01,23313
2005-07-01,23273
2005-08-01,23523
2005-09-01,23847
2005-10-01,24146
2005-11-01,24004
2005-12-01,24081
2006-01-01,23965
2006-02-01,24111
2006-03-01,24372
2006-04-01,24666
2006-05-01,24631
2006-06-01,24518
2006-07-01,24425
2006-08-01,24626
2006-09-01,25113
2006-10-01,25340
2006-11-01,25377
2006-12-01,25424
2007-01-01,24833
2007-02-01,25215
2007-03-01,25485
2007-04-01,25453
2007-05-01,25682
2007-06-01,25580
2007-07-01,25686
2007-08-01,25674
2007-09-01,26137
2007-10-01,26223
2007-11-01,26376
2007-12-01,26320
2008-01-01,26291
2008-02-01,26500
2008-03-01,26677
2008-04-01,26725
2008-05-01,26679
2008-06-01,26586
2008-07-01,26631
2008-08-01,26704
2008-09-01,26958
2008-10-01,27319
2008-11-01,27233
2008-12-01,27191
2009-01-01,27049
2009-02-01,26970
2009-03-01,27000
2009-04-01,27086
2009-05-01,27314
2009-06-01,26944
2009-07-01,26878
2009-08-01,26908
2009-09-01,27305
2009-10-01,27416
2009-11-01,27410
2009-12-01,27307
2010-01-01,27295
2010-02-01,27444
2010-03-01,27776
2010-04-01,27995
2010-05-01,28104
2010-06-01,27825
2010-07-01,27789
2010-08-01,27831
2010-09-01,28305
2010-10-01,28091
2010-11-01,28122
2010-12-01,28276
2011-01-01,28106
2011-02-01,28437
2011-03-01,28622
2011-04-01,28929
2011-05-01,28895
2011-06-01,28509
2011-07-01,28418
2011-08-01,28660
2011-09-01,29345
2011-10-01,29346
2011-11-01,29346
2011-12-01,29378
2012-01-01,29729
2012-02-01,30188
2012-03-01,30295
2012-04-01,30300
2012-05-01,30527
2012-06-01,30290
2012-07-01,29896
2012-08-01,30349
2012-09-01,30832
2012-10-01,31108
2012-11-01,31149
2012-12-01,31151
2013-01-01,31012
2013-02-01,31234
2013-03-01,31383
2013-04-01,31540
2013-05-01,31765
2013-06-01,31326
2013-07-01,31181
2013-08-01,31494
2013-09-01,31611
2013-10-01,31616
2013-11-01,31718
2013-12-01,31609
2014-01-01,31642
2014-02-01,32111
2014-03-01,32052
2014-04-01,32324
2014-05-01,32559
2014-06-01,32126
2014-07-01,32082
2014-08-01,32128
2014-09-01,32720
2014-10-01,32893
2014-11-01,32900
2014-12-01,32858
2015-01-01,32806
2015-02-01,32810
2015-03-01,33260
2015-04-01,33605
2015-05-01,33701
2015-06-01,33245
2015-07-01,33282
2015-08-01,33145
2015-09-01,33483
2015-10-01,33951
2015-11-01,33978
2015-12-01,34014
2016-01-01,33832
2016-02-01,34225
2016-03-01,34292
2016-04-01,34632
2016-05-01,34516
2016-06-01,34275
2016-07-01,34353
2016-08-01,34236
2016-09-01,34705
2016-10-01,34834
2016-11-01,34833
2016-12-01,34551
2017-01-01,34560
2017-02-01,34920
2017-03-01,35207
2017-04-01,35394
2017-05-01,35469
2017-06-01,35184
2017-07-01,35104
2017-08-01,35249
2017-09-01,35688
2017-10-01,35638
2017-11-01,35726
2017-12-01,35444
2018-01-01,35188
2018-02-01,35755
2018-03-01,35814
2018-04-01,36269
2018-05-01,36580
2018-06-01,36114
2018-07-01,36102
2018-08-01,36265
2018-09-01,36642
2018-10-01,36753
2018-11-01,36901
2018-12-01,36860
2019-01-01,36460
2019-02-01,37117
2019-03-01,36879
2019-04-01,37033
2019-05-01,37042
2019-06-01,36740
2019-07-01,37278
