DATE,LREM24TTUSM156S
1999-07-01,59.2028903540371
1999-08-01,59.0550730219399
1999-09-01,58.7731593205252
1999-10-01,58.9560409011989
1999-11-01,58.9168894577388
1999-12-01,59.5235350727321
2000-01-01,59.6769085990798
2000-02-01,59.4750927152597
2000-03-01,59.5034708156314
2000-04-01,60.2272717909537
2000-05-01,59.236506282994
2000-06-01,59.8505550440333
2000-07-01,58.9295459223575
2000-08-01,59.7072547128048
2000-09-01,59.798828254541
2000-10-01,59.9793133908716
2000-11-01,59.6681805134235
2000-12-01,59.9523702206235
2001-01-01,59.6436499909566
2001-02-01,59.3176792556573
2001-03-01,59.2341836119558
2001-04-01,58.4993146224615
2001-05-01,57.545028661124
2001-06-01,57.5183204289052
2001-07-01,57.7003576796136
2001-08-01,56.0723763656786
2001-09-01,57.4641822352643
2001-10-01,56.8003784499065
2001-11-01,56.791065901712
2001-12-01,55.9841545218951
2002-01-01,55.4222012456843
2002-02-01,56.108083684985
2002-03-01,56.0844531068655
2002-04-01,55.5771668399354
2002-05-01,56.1092560551858
2002-06-01,55.8906077144985
2002-07-01,55.6016322251792
2002-08-01,55.7089743305778
2002-09-01,55.9382420905038
2002-10-01,55.5154967630787
2002-11-01,55.2952568095569
2002-12-01,55.0815176240183
2003-01-01,55.0248955464856
2003-02-01,54.8739479489661
2003-03-01,54.1716969762954
2003-04-01,54.0853401845734
2003-05-01,53.9372932084337
2003-06-01,53.8903576825978
2003-07-01,53.2895346983629
2003-08-01,53.5537082356292
2003-09-01,53.5186301657001
2003-10-01,53.552757244988
2003-11-01,53.7010898367514
2003-12-01,53.4664428112205
2004-01-01,54.2344944142446
2004-02-01,53.9169858040136
2004-03-01,53.4288718289379
2004-04-01,54.1821794143866
2004-05-01,53.7178268095179
2004-06-01,53.4458697624876
2004-07-01,53.8390402246884
2004-08-01,54.0937088345331
2004-09-01,53.487315623854
2004-10-01,54.1141101865994
2004-11-01,54.2521049817867
2004-12-01,54.1087179238861
2005-01-01,53.8375128151981
2005-02-01,53.0926135987706
2005-03-01,53.6713215428624
2005-04-01,53.5203204874201
2005-05-01,53.6860156011574
2005-06-01,53.9945594095045
2005-07-01,54.1668503496304
2005-08-01,54.1200214607817
2005-09-01,54.0807431212865
2005-10-01,54.3053957984448
2005-11-01,54.253098927483
2005-12-01,54.1520018894442
2006-01-01,53.9765723312947
2006-02-01,54.2486078633757
2006-03-01,54.1263988283972
2006-04-01,54.1061539050706
2006-05-01,54.428190065465
2006-06-01,54.3277115990173
2006-07-01,54.0803675137901
2006-08-01,54.6376978488108
2006-09-01,53.8748584426488
2006-10-01,54.1101999641813
2006-11-01,54.2726628877571
2006-12-01,54.8695799298248
2007-01-01,54.3606033173425
2007-02-01,54.1398935934199
2007-03-01,54.0186775628804
2007-04-01,53.1731284339307
2007-05-01,52.8181039081112
2007-06-01,53.1946888573226
2007-07-01,52.9260742492487
2007-08-01,52.0906705356244
2007-09-01,52.9045214918826
2007-10-01,52.7816568279089
2007-11-01,53.0682787397014
2007-12-01,52.2549891829501
2008-01-01,52.4398720861226
2008-02-01,51.6516660956185
2008-03-01,51.6907096875892
2008-04-01,52.4054290697229
2008-05-01,52.0863287055937
2008-06-01,51.5617431504461
2008-07-01,51.2607607454375
2008-08-01,51.2228784599415
2008-09-01,50.9151629523227
2008-10-01,50.4655591635157
2008-11-01,49.6910975347219
2008-12-01,49.5658501031743
2009-01-01,48.8438182754608
2009-02-01,48.8224833395099
2009-03-01,48.1811619174
2009-04-01,48.2017479756619
2009-05-01,47.4558716718449
2009-06-01,47.1953446544872
2009-07-01,47.0193598945677
2009-08-01,46.5236086171187
2009-09-01,45.799438888094
2009-10-01,44.7538816857653
2009-11-01,44.783382647734
2009-12-01,44.8178027642346
2010-01-01,44.7368374981804
2010-02-01,44.9964584578865
2010-03-01,44.950294444868
2010-04-01,44.9806942188292
2010-05-01,45.4580419441424
2010-06-01,44.7051731274248
2010-07-01,44.8612135416039
2010-08-01,45.6876215624392
2010-09-01,45.0633526107679
2010-10-01,44.803729673129
2010-11-01,44.9961404420551
2010-12-01,44.7787808487266
2011-01-01,45.3437611346785
2011-02-01,45.2791436844025
2011-03-01,45.4857160422777
2011-04-01,45.274560340488
2011-05-01,45.1262251240398
2011-06-01,45.0451783425279
2011-07-01,44.8004186896726
2011-08-01,45.5421519484447
2011-09-01,45.716211846582
2011-10-01,46.2158343613188
2011-11-01,45.8552518465446
2011-12-01,45.8112061041993
2012-01-01,45.814501754607
2012-02-01,45.9370936493293
2012-03-01,45.866853257477
2012-04-01,45.7171936934731
2012-05-01,46.0282711207509
2012-06-01,46.1560160679069
2012-07-01,46.1552566882123
2012-08-01,45.2214062088063
2012-09-01,46.2011908246728
2012-10-01,46.2867633930896
2012-11-01,46.3850602456663
2012-12-01,45.9743740671798
2013-01-01,46.2837501368805
2013-02-01,46.0506324761003
2013-03-01,45.6559582073211
2013-04-01,46.1457259755242
2013-05-01,45.950979636524
2013-06-01,46.662428415226
2013-07-01,46.6713317735909
2013-08-01,46.3225383615334
2013-09-01,47.1273924066453
2013-10-01,46.6441182187148
2013-11-01,47.0798574463908
2013-12-01,47.3990841289826
2014-01-01,46.879712747333
2014-02-01,46.3743889112776
2014-03-01,47.4392226491333
2014-04-01,47.4613074058028
2014-05-01,47.676299333719
2014-06-01,47.4651160175908
2014-07-01,47.7844672745408
2014-08-01,47.3366264486862
2014-09-01,47.5040557697318
2014-10-01,48.9803627688173
2014-11-01,48.6439568531928
2014-12-01,48.279454735587
2015-01-01,48.3495977065472
2015-02-01,48.661593494717
2015-03-01,47.8629691692424
2015-04-01,48.182415632374
2015-05-01,48.7772175479568
2015-06-01,48.501645915614
2015-07-01,48.5334035904459
2015-08-01,49.0424710247472
2015-09-01,48.4032325533523
2015-10-01,48.9319392912448
2015-11-01,48.7259627696803
2015-12-01,49.476123373148
2016-01-01,49.2663134318075
2016-02-01,49.4790076872619
2016-03-01,49.3630420119564
2016-04-01,49.0879148388877
2016-05-01,49.4332923835806
2016-06-01,49.0531438191388
2016-07-01,48.970581075839
2016-08-01,49.9460811757338
2016-09-01,49.4779022919363
2016-10-01,49.2616704961362
2016-11-01,49.8267027098228
2016-12-01,49.9737977635003
2017-01-01,49.95925667446
2017-02-01,50.1538194718436
2017-03-01,50.5517108930332
2017-04-01,50.621196316882
2017-05-01,50.3332113563305
2017-06-01,50.2110152781366
2017-07-01,50.3780884992216
2017-08-01,50.7946534857334
2017-09-01,51.0143649624229
2017-10-01,50.4898323959867
2017-11-01,49.8046825355721
2017-12-01,49.8699790559087
2018-01-01,50.6459260757786
2018-02-01,50.8908404007562
2018-03-01,51.0755954264169
2018-04-01,50.663154102788
2018-05-01,50.3178831600791
2018-06-01,50.3819136699543
2018-07-01,50.5542058271529
2018-08-01,49.3196523494245
2018-09-01,50.3229068500332
2018-10-01,50.4458534107274
2018-11-01,50.5692355020546
2018-12-01,50.4853559300448
2019-01-01,50.4885147916067
2019-02-01,50.3923199261702
2019-03-01,50.7685261328345
2019-04-01,50.7763320409855
2019-05-01,51.1651678333619
2019-06-01,51.4438111337789
2019-07-01,51.5948045842288
