DATE,LNU02000093
1972-07-01,16325
1972-08-01,16387
1972-09-01,16568
1972-10-01,16558
1972-11-01,16478
1972-12-01,16524
1973-01-01,16220
1973-02-01,16311
1973-03-01,16403
1973-04-01,16516
1973-05-01,16587
1973-06-01,16525
1973-07-01,16564
1973-08-01,16482
1973-09-01,16793
1973-10-01,16810
1973-11-01,16776
1973-12-01,16647
1974-01-01,16577
1974-02-01,16577
1974-03-01,16613
1974-04-01,16657
1974-05-01,16788
1974-06-01,16749
1974-07-01,16669
1974-08-01,16562
1974-09-01,16651
1974-10-01,16767
1974-11-01,16547
1974-12-01,16429
1975-01-01,16062
1975-02-01,16088
1975-03-01,16153
1975-04-01,16188
1975-05-01,16211
1975-06-01,16179
1975-07-01,16071
1975-08-01,16158
1975-09-01,16233
1975-10-01,16420
1975-11-01,16311
1975-12-01,16210
1976-01-01,16094
1976-02-01,16109
1976-03-01,16084
1976-04-01,16211
1976-05-01,16303
1976-06-01,16259
1976-07-01,16135
1976-08-01,16191
1976-09-01,16317
1976-10-01,16454
1976-11-01,16319
1976-12-01,16215
1977-01-01,16039
1977-02-01,16041
1977-03-01,16094
1977-04-01,16195
1977-05-01,16265
1977-06-01,16157
1977-07-01,16005
1977-08-01,16018
1977-09-01,16315
1977-10-01,16473
1977-11-01,16514
1977-12-01,16417
1978-01-01,16306
1978-02-01,16269
1978-03-01,16312
1978-04-01,16343
1978-05-01,16280
1978-06-01,16176
1978-07-01,16164
1978-08-01,16200
1978-09-01,16446
1978-10-01,16546
1978-11-01,16537
1978-12-01,16476
1979-01-01,16417
1979-02-01,16390
1979-03-01,16425
1979-04-01,16258
1979-05-01,16257
1979-06-01,16199
1979-07-01,16238
1979-08-01,16264
1979-09-01,16450
1979-10-01,16462
1979-11-01,16428
1979-12-01,16501
1980-01-01,16335
1980-02-01,16324
1980-03-01,16296
1980-04-01,16254
1980-05-01,16240
1980-06-01,16171
1980-07-01,15993
1980-08-01,16071
1980-09-01,16337
1980-10-01,16311
1980-11-01,16218
1980-12-01,16257
1981-01-01,16272
1981-02-01,16294
1981-03-01,16352
1981-04-01,16457
1981-05-01,16496
1981-06-01,16278
1981-07-01,16099
1981-08-01,16070
1981-09-01,16175
1981-10-01,16259
1981-11-01,16231
1981-12-01,16072
1982-01-01,15847
1982-02-01,15916
1982-03-01,15953
1982-04-01,15973
1982-05-01,16130
1982-06-01,16054
1982-07-01,15924
1982-08-01,15835
1982-09-01,15946
1982-10-01,15940
1982-11-01,15848
1982-12-01,15712
1983-01-01,15538
1983-02-01,15532
1983-03-01,15662
1983-04-01,15674
1983-05-01,15723
1983-06-01,15820
1983-07-01,15790
1983-08-01,15915
1983-09-01,16097
1983-10-01,16079
1983-11-01,16001
1983-12-01,15908
1984-01-01,15842
1984-02-01,15931
1984-03-01,16115
1984-04-01,16200
1984-05-01,16268
1984-06-01,16305
1984-07-01,16137
1984-08-01,16248
1984-09-01,16248
1984-10-01,16291
1984-11-01,16323
1984-12-01,16228
1985-01-01,16239
1985-02-01,16444
1985-03-01,16517
1985-04-01,16555
1985-05-01,16614
1985-06-01,16460
1985-07-01,16331
1985-08-01,16486
1985-09-01,16572
1985-10-01,16582
1985-11-01,16668
1985-12-01,16635
1986-01-01,16725
1986-02-01,16799
1986-03-01,16811
1986-04-01,16874
1986-05-01,16924
1986-06-01,16899
1986-07-01,16871
1986-08-01,16868
1986-09-01,17052
1986-10-01,17211
1986-11-01,17166
1986-12-01,17192
1987-01-01,17040
1987-02-01,17133
1987-03-01,17274
1987-04-01,17383
1987-05-01,17600
1987-06-01,17455
1987-07-01,17386
1987-08-01,17410
1987-09-01,17686
1987-10-01,17735
1987-11-01,17798
1987-12-01,17946
1988-01-01,17903
1988-02-01,18062
1988-03-01,18251
1988-04-01,18354
1988-05-01,18515
1988-06-01,18400
1988-07-01,18402
1988-08-01,18483
1988-09-01,18604
1988-10-01,18757
1988-11-01,18819
1988-12-01,18815
1989-01-01,18835
1989-02-01,18958
1989-03-01,19083
1989-04-01,19264
1989-05-01,19356
1989-06-01,19260
1989-07-01,19130
1989-08-01,19220
1989-09-01,19469
1989-10-01,19542
1989-11-01,19621
1989-12-01,19580
1990-01-01,19183
1990-02-01,19240
1990-03-01,19345
1990-04-01,19385
1990-05-01,19560
1990-06-01,19578
1990-07-01,19534
1990-08-01,19537
1990-09-01,19776
1990-10-01,19822
1990-11-01,19721
1990-12-01,19624
1991-01-01,19489
1991-02-01,19498
1991-03-01,19615
1991-04-01,19819
1991-05-01,19827
1991-06-01,19860
1991-07-01,19824
1991-08-01,19853
1991-09-01,20092
1991-10-01,20208
1991-11-01,20207
1991-12-01,20292
1992-01-01,20197
1992-02-01,20334
1992-03-01,20533
1992-04-01,20866
1992-05-01,20950
1992-06-01,21071
1992-07-01,21037
1992-08-01,21201
1992-09-01,21356
1992-10-01,21548
1992-11-01,21547
1992-12-01,21625
1993-01-01,21392
1993-02-01,21567
1993-03-01,21675
1993-04-01,21775
1993-05-01,22069
1993-06-01,22026
1993-07-01,21986
1993-08-01,22180
1993-09-01,22475
1993-10-01,22815
1993-11-01,23063
1993-12-01,23076
1994-01-01,22867
1994-02-01,22912
1994-03-01,23058
1994-04-01,23071
1994-05-01,23260
1994-06-01,22995
1994-07-01,23099
1994-08-01,23340
1994-09-01,23737
1994-10-01,23831
1994-11-01,23986
1994-12-01,24018
1995-01-01,23850
1995-02-01,24081
1995-03-01,24195
1995-04-01,24243
1995-05-01,24366
1995-06-01,24155
1995-07-01,24240
1995-08-01,24334
1995-09-01,24624
1995-10-01,24761
1995-11-01,24791
1995-12-01,24900
1996-01-01,24694
1996-02-01,24952
1996-03-01,25092
1996-04-01,25291
1996-05-01,25420
1996-06-01,25537
1996-07-01,25554
1996-08-01,25703
1996-09-01,25836
1996-10-01,25983
1996-11-01,26023
1996-12-01,26078
1997-01-01,26098
1997-02-01,26266
1997-03-01,26470
1997-04-01,26625
1997-05-01,26775
1997-06-01,26759
1997-07-01,26672
1997-08-01,26792
1997-09-01,26947
1997-10-01,27080
1997-11-01,27199
1997-12-01,27243
1998-01-01,27046
1998-02-01,27186
1998-03-01,27310
1998-04-01,27369
1998-05-01,27598
1998-06-01,27481
1998-07-01,27289
1998-08-01,27517
1998-09-01,27903
1998-10-01,27940
1998-11-01,28167
1998-12-01,28233
1999-01-01,28262
1999-02-01,28217
1999-03-01,28275
1999-04-01,28433
1999-05-01,28601
1999-06-01,28551
1999-07-01,28320
1999-08-01,28619
1999-09-01,28803
1999-10-01,29055
1999-11-01,29162
1999-12-01,29320
2000-01-01,29854
2000-02-01,30084
2000-03-01,30227
2000-04-01,30231
2000-05-01,30331
2000-06-01,30131
2000-07-01,30031
2000-08-01,30056
2000-09-01,30461
2000-10-01,30663
2000-11-01,30784
2000-12-01,30864
2001-01-01,30810
2001-02-01,30779
2001-03-01,31052
2001-04-01,30965
2001-05-01,31150
2001-06-01,31014
2001-07-01,30992
2001-08-01,30884
2001-09-01,31280
2001-10-01,31156
2001-11-01,31133
2001-12-01,31216
2002-01-01,30957
2002-02-01,31197
2002-03-01,31230
2002-04-01,31193
2002-05-01,31212
2002-06-01,30983
2002-07-01,30987
2002-08-01,31283
2002-09-01,31635
2002-10-01,31629
2002-11-01,31534
2002-12-01,31538
2003-01-01,31382
2003-02-01,31558
2003-03-01,31764
2003-04-01,31810
2003-05-01,31943
2003-06-01,31927
2003-07-01,31808
2003-08-01,31896
2003-09-01,32071
2003-10-01,32243
2003-11-01,32199
2003-12-01,32368
2004-01-01,32168
2004-02-01,32269
2004-03-01,32232
2004-04-01,32406
2004-05-01,32395
2004-06-01,32259
2004-07-01,32411
2004-08-01,32494
2004-09-01,32730
2004-10-01,32883
2004-11-01,32763
2004-12-01,32620
2005-01-01,32632
2005-02-01,32835
2005-03-01,32986
2005-04-01,33176
2005-05-01,33260
2005-06-01,33045
2005-07-01,33069
2005-08-01,33495
2005-09-01,33426
2005-10-01,33558
2005-11-01,33457
2005-12-01,33547
2006-01-01,33585
2006-02-01,33672
2006-03-01,33800
2006-04-01,33911
2006-05-01,34009
2006-06-01,33907
2006-07-01,33867
2006-08-01,33987
2006-09-01,34306
2006-10-01,34591
2006-11-01,34459
2006-12-01,34530
2007-01-01,34416
2007-02-01,34241
2007-03-01,34453
2007-04-01,34454
2007-05-01,34650
2007-06-01,34458
2007-07-01,34286
2007-08-01,34514
2007-09-01,34761
2007-10-01,34811
2007-11-01,34888
2007-12-01,34818
2008-01-01,34623
2008-02-01,34456
2008-03-01,34567
2008-04-01,34584
2008-05-01,34601
2008-06-01,34504
2008-07-01,34379
2008-08-01,34471
2008-09-01,34646
2008-10-01,34743
2008-11-01,34616
2008-12-01,34165
2009-01-01,33827
2009-02-01,33683
2009-03-01,33672
2009-04-01,33859
2009-05-01,33761
2009-06-01,33468
2009-07-01,33324
2009-08-01,33433
2009-09-01,33468
2009-10-01,33784
2009-11-01,33753
2009-12-01,33325
2010-01-01,33194
2010-02-01,33142
2010-03-01,33137
2010-04-01,33410
2010-05-01,33240
2010-06-01,33192
2010-07-01,32906
2010-08-01,32986
2010-09-01,33348
2010-10-01,33315
2010-11-01,33175
2010-12-01,33244
2011-01-01,32807
2011-02-01,32751
2011-03-01,32686
2011-04-01,32961
2011-05-01,33069
2011-06-01,32808
2011-07-01,32745
2011-08-01,32798
2011-09-01,32941
2011-10-01,33007
2011-11-01,32907
2011-12-01,32919
2012-01-01,32883
2012-02-01,32734
2012-03-01,32884
2012-04-01,32917
2012-05-01,33116
2012-06-01,32917
2012-07-01,32779
2012-08-01,32836
2012-09-01,33074
2012-10-01,33036
2012-11-01,32688
2012-12-01,32620
2013-01-01,32373
2013-02-01,32524
2013-03-01,32484
2013-04-01,32658
2013-05-01,32726
2013-06-01,32661
2013-07-01,32497
2013-08-01,32471
2013-09-01,32651
2013-10-01,32417
2013-11-01,32487
2013-12-01,32321
2014-01-01,32161
2014-02-01,32154
2014-03-01,32463
2014-04-01,32639
2014-05-01,32692
2014-06-01,32736
2014-07-01,32583
2014-08-01,32689
2014-09-01,32730
2014-10-01,32705
2014-11-01,32569
2014-12-01,32546
2015-01-01,32520
2015-02-01,32618
2015-03-01,32634
2015-04-01,32775
2015-05-01,32780
2015-06-01,32629
2015-07-01,32499
2015-08-01,32509
2015-09-01,32722
2015-10-01,32672
2015-11-01,32810
2015-12-01,32551
2016-01-01,32584
2016-02-01,32688
2016-03-01,32884
2016-04-01,32941
2016-05-01,32803
2016-06-01,32573
2016-07-01,32481
2016-08-01,32440
2016-09-01,32750
2016-10-01,33034
2016-11-01,32824
2016-12-01,32634
2017-01-01,32324
2017-02-01,32406
2017-03-01,32547
2017-04-01,32633
2017-05-01,32647
2017-06-01,32278
2017-07-01,32371
2017-08-01,32277
2017-09-01,32661
2017-10-01,32574
2017-11-01,32685
2017-12-01,32631
2018-01-01,32367
2018-02-01,32560
2018-03-01,32500
2018-04-01,32379
2018-05-01,32496
2018-06-01,32187
2018-07-01,32107
2018-08-01,32134
2018-09-01,32444
2018-10-01,32469
2018-11-01,32537
2018-12-01,32298
2019-01-01,32084
2019-02-01,32098
2019-03-01,32279
2019-04-01,32287
2019-05-01,32150
2019-06-01,31816
2019-07-01,31638
